timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,diff_age,fix_type,vel_ned_valid,satellites_used
485100426,1599740579199740,568876105,98631989,57854,100407,0.19500001,0.0104922205,0.513,0.62600005,0.53,0.71999997,93,29,14.236001,13.868001,3.219,-0.93700004,0.22808048,0,0.0,4,1,26
485292400,1599740579399740,568876355,98632099,58003,100555,0.19900002,0.010976724,0.512,0.625,0.53,0.71999997,93,29,14.380001,13.953001,3.4780002,-0.54700005,0.24427469,0,0.0,4,1,26
485534405,1599740579599740,568876605,98632212,58127,100680,0.33400002,0.022921233,0.518,0.633,0.53,0.71999997,93,29,14.365001,13.951,3.4240003,-0.725,0.24067582,0,0.0,4,1,26
485711352,1599740579799740,568876856,98632324,58240,100793,0.23500001,0.014213611,0.526,0.637,0.53,0.71999997,93,29,14.441001,14.026001,3.436,-0.64500004,0.24026376,0,0.0,4,1,26
485989855,1599740579999741,568877108,98632433,58359,100911,0.231,0.014197729,0.528,0.63900006,0.53,0.71999997,93,32,14.349001,13.972001,3.2660003,-0.712,0.229645,0,0.0,4,1,26
486328354,1599740580399740,568877602,98632634,58609,101162,0.22800002,0.014724295,0.541,0.65300006,0.53,0.71999997,93,32,13.880001,13.575001,2.894,-0.702,0.21004687,0,0.0,4,1,26
486520401,1599740580599740,568877844,98632729,58667,101219,0.26700002,0.01859875,0.54800004,0.66,0.53,0.71999997,93,32,13.722001,13.406001,2.9280002,-0.354,0.21505003,0,0.0,4,1,26
486723544,1599740580799740,568878082,98632823,58821,101374,0.27100003,0.018500838,0.554,0.666,0.53,0.71999997,93,32,13.489,13.188001,2.835,-1.478,0.21177003,0,0.0,4,1,26
486953502,1599740580999741,568878318,98632912,59140,101692,0.254,0.015656475,0.55700004,0.669,0.53,0.71999997,93,31,13.3880005,13.124001,2.6430001,-2.051,0.19871601,0,0.0,4,1,26
487104132,1599740581199740,568878553,98632999,59511,102064,0.24000001,0.015041595,0.559,0.67,0.53,0.71999997,93,31,13.331,13.049001,2.723,-1.8640001,0.20574638,0,0.0,4,1,26
487296063,1599740581399740,568878789,98633087,59799,102352,0.22700001,0.01448501,0.56,0.67200005,0.53,0.71999997,93,31,13.451,13.181001,2.68,-1.4150001,0.20058562,0,0.0,4,1,26
487499201,1599740581599740,568879025,98633178,59947,102499,0.24700001,0.016630195,0.563,0.67600006,0.53,0.71999997,93,31,13.395,13.096001,2.8140001,-0.119,0.21169725,0,0.0,4,1,26
487699352,1599740581799740,568879261,98633270,59844,102396,0.21400002,0.013604492,0.564,0.67700005,0.53,0.71999997,93,31,13.523001,13.226001,2.818,0.794,0.20994443,0,0.0,4,1,26
487915351,1599740581999741,568879501,98633367,59673,102225,0.21900001,0.013637828,0.565,0.67800003,0.53,0.71999997,93,25,13.715001,13.356001,3.1150002,1.093,0.22914618,0,0.0,4,1,26
488095359,1599740582199740,568879744,98633468,59470,102023,0.224,0.01360868,0.565,0.679,0.53,0.71999997,93,25,13.904,13.568001,3.0340002,1.051,0.21999943,0,0.0,4,1,26
488291541,1599740582399740,568879989,98633568,59240,101792,0.21900001,0.013737835,0.56600004,0.68,0.53,0.71999997,93,25,14.01,13.663001,3.0970001,1.4890001,0.22291413,0,0.0,4,1,26
488509005,1599740582599740,568880235,98633663,58967,101519,0.261,0.019088315,0.57000005,0.68500006,0.53,0.71999997,93,25,13.994,13.736001,2.6750002,1.274,0.19234033,0,0.0,4,1,26
488701736,1599740582799740,568880484,98633747,58754,101306,0.19000001,0.012382412,0.57100004,0.683,0.53,0.71999997,93,25,14.017,13.811001,2.397,1.3980001,0.17187443,0,0.0,4,1,26
488918587,1599740582999741,568880734,98633825,58492,101044,0.18800001,0.01189023,0.568,0.68100005,0.53,0.71999997,93,25,14.166,13.973001,2.331,1.6170001,0.16526714,0,0.0,4,1,26
489095080,1599740583199740,568880986,98633900,58166,100718,0.18800001,0.011903494,0.565,0.679,0.53,0.71999997,93,25,14.225,14.058001,2.1720002,1.8320001,0.15332262,0,0.0,4,1,26
489277258,1599740583399740,568881241,98633974,57924,100476,0.192,0.011694229,0.56200004,0.67700005,0.53,0.71999997,93,25,14.489,14.308001,2.279,1.167,0.15791808,0,0.0,4,1,26
489493089,1599740583599740,568881500,98634050,57750,100302,0.25,0.015056955,0.565,0.68100005,0.53,0.71999997,93,25,14.700001,14.512001,2.3430002,0.70600003,0.16009416,0,0.0,4,1,26
489695376,1599740583799740,568881763,98634130,57692,100244,0.18300001,0.009985203,0.56200004,0.67600006,0.53,0.71999997,93,25,14.958001,14.743001,2.526,0.223,0.16967426,0,0.0,4,1,26
489924360,1599740583999741,568882030,98634215,57721,100273,0.18,0.009661444,0.558,0.671,0.53,0.71999997,93,24,15.136001,14.900001,2.6620002,-0.049000002,0.17676903,0,0.0,4,1,26
490096451,1599740584199740,568882299,98634306,57819,100371,0.18200001,0.009560739,0.554,0.66700006,0.53,0.71999997,93,24,15.329,15.049001,2.9160001,-0.64400005,0.19139664,0,0.0,4,1,26
490294366,1599740584399740,568882570,98634404,58019,100571,0.186,0.009632472,0.55,0.66200006,0.53,0.71999997,93,24,15.4800005,15.166,3.1030002,-1.143,0.20178972,0,0.0,4,1,26
490498914,1599740584599740,568882843,98634509,58248,100800,0.245,0.012319406,0.55,0.66400003,0.53,0.71999997,93,24,15.497001,15.147,3.2760003,-1.067,0.21301568,0,0.0,4,1,26
490697408,1599740584799740,568883115,98634615,58451,101003,0.2,0.011187385,0.549,0.66200006,0.53,0.71999997,93,24,15.400001,15.062,3.213,-0.96000004,0.21015961,0,0.0,4,1,26
490910369,1599740584999741,568883384,98634717,58635,101186,0.19900002,0.011301705,0.54800004,0.66,0.53,0.71999997,93,24,15.262001,14.968,2.982,-0.67600006,0.19665374,0,0.0,4,1,26
491094350,1599740585199740,568883652,98634814,58769,101320,0.19700001,0.011417769,0.546,0.65800005,0.53,0.71999997,93,26,15.093,14.806001,2.9320002,-0.43100002,0.19552347,0,0.0,4,1,26
491298362,1599740585399740,568883919,98634911,58910,101461,0.194,0.011314619,0.545,0.656,0.53,0.71999997,93,26,15.071001,14.783001,2.9320002,-0.74600005,0.19579224,0,0.0,4,1,26
491490351,1599740585599740,568884184,98635009,59011,101563,0.29700002,0.020015085,0.549,0.66200006,0.53,0.71999997,93,26,15.041,14.728001,3.051,-0.20700002,0.20425762,0,0.0,4,1,26
491694363,1599740585799740,568884448,98635112,59070,101622,0.19800001,0.010904293,0.551,0.661,0.53,0.71999997,93,26,14.923,14.571001,3.2250001,0.014,0.21781708,0,0.0,4,1,26
491932403,1599740585999741,568884710,98635218,59109,101661,0.21100001,0.011723202,0.55,0.65900004,0.53,0.71999997,99,25,14.931001,14.577001,3.233,-0.113000005,0.2182534,0,0.0,4,1,26
492095352,1599740586199740,568884972,98635324,59145,101696,0.216,0.013148088,0.55,0.657,0.53,0.71999997,99,25,14.862,14.508,3.2270002,-0.072000004,0.21885677,0,0.0,4,1,26
492295354,1599740586399740,568885233,98635432,59175,101726,0.21000001,0.0128955385,0.55,0.65500003,0.53,0.71999997,99,25,14.847001,14.467001,3.341,0.025,0.22696854,0,0.0,4,1,26
492495351,1599740586599740,568885492,98635542,59113,101665,0.294,0.022278951,0.55600005,0.66300005,0.53,0.71999997,99,25,14.737,14.364,3.2970002,0.508,0.22563878,0,0.0,4,1,26
492695354,1599740586799740,568885750,98635650,58909,101461,0.21300001,0.013619327,0.56100005,0.66300005,0.53,0.71999997,99,25,14.6970005,14.316001,3.3270001,1.3440001,0.22831576,0,0.0,4,1,26
492926550,1599740586999741,568886008,98635759,58643,101195,0.20500001,0.013454743,0.56100005,0.66200006,0.53,0.71999997,99,25,14.7300005,14.342001,3.3560002,1.3010001,0.22983454,0,0.0,4,1,26
493099378,1599740587199740,568886264,98635863,58406,100957,0.21200001,0.014073636,0.56200004,0.66200006,0.53,0.71999997,99,25,14.476001,14.151001,3.052,1.125,0.21240446,0,0.0,4,1,26
493297512,1599740587399740,568886519,98635956,58127,100678,0.208,0.014203838,0.563,0.66200006,0.53,0.71999997,99,25,14.363001,14.1,2.7350001,1.5940001,0.1915593,0,0.0,4,1,26
493487731,1599740587599740,568886770,98636038,57827,100378,0.27,0.02146301,0.56700003,0.669,0.53,0.71999997,99,25,14.077001,13.895,2.2570002,1.291,0.1610581,0,0.0,4,1,26
493696355,1599740587799740,568887020,98636107,57481,100032,0.223,0.013478478,0.57100004,0.67200005,0.53,0.71999997,99,25,14.094001,13.939001,2.088,1.9380001,0.14866522,0,0.0,4,1,26
493923461,1599740587999741,568887272,98636178,57115,99667,0.21000001,0.012654684,0.57000005,0.674,0.53,0.71999997,100,29,14.286,14.096001,2.321,1.894,0.1632052,0,0.0,4,1,26
494102003,1599740588199740,568887527,98636254,56812,99363,0.20600002,0.012361468,0.57000005,0.675,0.53,0.71999997,100,29,14.428,14.232,2.3700001,1.172,0.16498509,0,0.0,4,1,26
494296362,1599740588399740,568887784,98636329,56673,99224,0.21300001,0.0122762965,0.569,0.67600006,0.53,0.71999997,100,29,14.491001,14.3220005,2.2050002,0.31100002,0.15274772,0,0.0,4,1,26
494493523,1599740588599740,568888042,98636401,56599,99151,0.28300002,0.019059168,0.573,0.683,0.53,0.71999997,100,29,14.548,14.3880005,2.151,0.39800003,0.14841214,0,0.0,4,1,26
494699621,1599740588799740,568888301,98636472,56559,99110,0.261,0.01557811,0.57900006,0.689,0.53,0.71999997,100,29,14.608001,14.436001,2.237,0.072000004,0.15374622,0,0.0,4,1,26
494929552,1599740588999741,568888561,98636548,56626,99177,0.215,0.012128293,0.57900006,0.689,0.53,0.71999997,99,25,14.719001,14.514001,2.4480002,-0.637,0.16710916,0,0.0,4,1,26
495109655,1599740589199740,568888823,98636632,56794,99345,0.21000001,0.011835077,0.577,0.68700004,0.53,0.71999997,99,25,14.874001,14.619,2.7400002,-0.79700005,0.1852618,0,0.0,4,1,26
495299676,1599740589399740,568889086,98636727,56974,99525,0.21200001,0.011726168,0.57600003,0.68700004,0.53,0.71999997,99,25,14.927001,14.607,3.0760002,-0.88500005,0.2075439,0,0.0,4,1,26
495495413,1599740589599740,568889347,98636827,57167,99719,0.238,0.014556394,0.577,0.69000006,0.53,0.71999997,99,25,14.836,14.51,3.0930002,-1.207,0.20998928,0,0.0,4,1,26
495690352,1599740589799740,568889606,98636930,57450,100001,0.215,0.011541513,0.57600003,0.689,0.53,0.71999997,99,25,14.745001,14.385,3.239,-1.6330001,0.22148262,0,0.0,4,1,26
495901151,1599740589999741,568889863,98637036,57849,100401,0.21000001,0.011920074,0.574,0.688,0.53,0.71999997,99,27,14.596001,14.225,3.2710001,-2.486,0.22602414,0,0.0,4,1,26
496083350,1599740590199740,568890117,98637145,58256,100807,0.209,0.012051498,0.572,0.68500006,0.53,0.71999997,99,27,14.473001,14.0720005,3.3830001,-1.738,0.23594458,0,0.0,4,1,26
496295383,1599740590399740,568890370,98637257,58415,100966,0.21000001,0.01216093,0.57100004,0.683,0.53,0.71999997,99,27,14.569,14.156001,3.446,0.014,0.23875405,0,0.0,4,1,26
496501141,1599740590599740,568890624,98637368,58314,100866,0.23900001,0.017179973,0.573,0.68700004,0.53,0.71999997,99,27,14.52,14.127001,3.3550003,0.90800005,0.23317301,0,0.0,4,1,26
496699003,1599740590799740,568890876,98637476,58100,100651,0.208,0.013851979,0.574,0.68600005,0.53,0.71999997,99,27,14.251,13.885,3.21,1.1140001,0.22721027,0,0.0,4,1,26
496916353,1599740590999741,568891123,98637576,57934,100485,0.2,0.013908354,0.574,0.68600005,0.53,0.71999997,100,25,13.955001,13.652,2.8880002,0.523,0.20849597,0,0.0,4,1,26
497101300,1599740591199740,568891368,98637672,57798,100349,0.19600001,0.013806949,0.574,0.68500006,0.53,0.71999997,100,25,13.865001,13.556001,2.913,0.70600003,0.21170773,0,0.0,4,1,26
497299373,1599740591399740,568891611,98637767,57625,100176,0.19600001,0.013881126,0.574,0.68500006,0.53,0.71999997,100,25,13.839001,13.549001,2.8190002,0.88500005,0.20515367,0,0.0,4,1,26
497497404,1599740591599740,568891854,98637860,57399,99950,0.254,0.017999928,0.577,0.689,0.53,0.71999997,100,25,13.795001,13.505001,2.811,1.195,0.2052315,0,0.0,4,1,26
497702796,1599740591799740,568892095,98637953,57140,99691,0.215,0.013851805,0.57900006,0.69000006,0.53,0.71999997,100,25,13.674001,13.391001,2.7670002,1.24,0.20378725,0,0.0,4,1,26
497954362,1599740591999741,568892335,98638044,56857,99408,0.21000001,0.013460676,0.578,0.689,0.53,0.71999997,100,27,13.576,13.2960005,2.7450001,1.2950001,0.20356943,0,0.0,4,1,26
498112913,1599740592199740,568892573,98638131,56660,99211,0.21800001,0.013518272,0.578,0.688,0.53,0.71999997,100,27,13.531001,13.297001,2.5040002,0.33100003,0.18615471,0,0.0,4,1,26
498302764,1599740592399740,568892812,98638216,56585,99136,0.21200001,0.01326677,0.577,0.688,0.53,0.71999997,100,27,13.545001,13.280001,2.6660001,0.082,0.19815071,0,0.0,4,1,26
498501497,1599740592599740,568893051,98638304,56595,99146,0.261,0.017353458,0.57900006,0.69200003,0.53,0.71999997,100,27,13.544001,13.274,2.6940002,-0.455,0.20023742,0,0.0,4,1,26
498686790,1599740592799740,568893287,98638388,56663,99214,0.19800001,0.012182921,0.578,0.68700004,0.53,0.71999997,100,27,13.407001,13.166,2.5300002,-0.36900002,0.18986493,0,0.0,4,1,26
498918352,1599740592999741,568893522,98638473,56677,99228,0.208,0.013497154,0.577,0.68600005,0.53,0.71999997,100,31,13.378,13.135,2.5400002,-0.18400002,0.19102453,0,0.0,4,1,26
499100355,1599740593199740,568893758,98638559,56686,99237,0.21000001,0.01395443,0.57600003,0.68600005,0.53,0.71999997,100,31,13.328001,13.073001,2.592,-0.349,0.19569887,0,0.0,4,1,26
499299350,1599740593399740,568893992,98638645,56755,99306,0.20700002,0.013905037,0.57500005,0.68500006,0.53,0.71999997,100,31,13.265,13.005001,2.6100001,-0.50100005,0.1980699,0,0.0,4,1,26
499503352,1599740593599740,568894226,98638732,56837,99388,0.231,0.017859604,0.577,0.688,0.53,0.71999997,100,31,13.199,12.934001,2.63,-0.49300003,0.20061913,0,0.0,4,1,26
499698402,1599740593799740,568894456,98638820,56923,99474,0.21300001,0.015174764,0.578,0.688,0.53,0.71999997,100,31,13.049001,12.794001,2.568,-0.514,0.19805123,0,0.0,4,1,26
499915378,1599740593999741,568894683,98638903,57015,99566,0.209,0.014055659,0.577,0.68600005,0.53,0.71999997,100,35,12.874001,12.644001,2.421,-0.54200006,0.1891483,0,0.0,4,1,26
500091390,1599740594199740,568894910,98638985,57117,99667,0.21400002,0.015689112,0.577,0.68600005,0.53,0.71999997,100,35,12.861001,12.627001,2.443,-0.59800005,0.19109975,0,0.0,4,1,26
500294728,1599740594399740,568895136,98639065,57241,99791,0.20400001,0.0149597395,0.577,0.68500006,0.53,0.71999997,100,35,12.8,12.573001,2.3990002,-0.59000003,0.18855646,0,0.0,4,1,26
500496407,1599740594599740,568895360,98639143,57322,99873,0.26200002,0.019824147,0.58000004,0.689,0.53,0.71999997,100,35,12.685,12.469001,2.329,-0.43,0.18461777,0,0.0,4,1,26
500697354,1599740594799740,568895583,98639221,57390,99940,0.20400001,0.015321023,0.582,0.689,0.53,0.71999997,100,35,12.623,12.408001,2.3200002,-0.108,0.18485601,0,0.0,4,1,26
500917468,1599740594999741,568895806,98639297,57500,100050,0.18300001,0.015336033,0.578,0.684,0.53,0.71999997,100,28,12.563001,12.363001,2.232,-0.63100004,0.1786512,0,0.0,4,1,26
501096357,1599740595199740,568896027,98639369,57647,100197,0.20300001,0.015463616,0.577,0.683,0.53,0.71999997,100,28,12.398001,12.210001,2.151,-0.56100005,0.17436013,0,0.0,4,1,26
501288383,1599740595399740,568896245,98639436,57706,100256,0.193,0.015633436,0.57600003,0.68100005,0.53,0.71999997,100,28,12.302001,12.149,1.9360001,0.071,0.15802908,0,0.0,4,1,26
501497463,1599740595599740,568896463,98639498,57710,100261,0.259,0.019998156,0.57900006,0.68500006,0.53,0.71999997,100,28,12.240001,12.099001,1.8510001,-0.009000001,0.15177731,0,0.0,4,1,26
501696428,1599740595799740,568896681,98639561,57723,100274,0.193,0.014474887,0.57900006,0.684,0.53,0.71999997,100,28,12.369,12.212001,1.96,0.07700001,0.15915342,0,0.0,4,1,26
501921056,1599740595999741,568896900,98639625,57741,100291,0.20600002,0.014742097,0.578,0.684,0.53,0.71999997,100,29,12.429001,12.27,1.9790001,-0.001,0.15987878,0,0.0,4,1,26
502099346,1599740596199740,568897121,98639689,57751,100301,0.19700001,0.015544425,0.578,0.684,0.53,0.71999997,100,29,12.576,12.434001,1.891,-0.046000004,0.15091111,0,0.0,4,1,26
502295353,1599740596399740,568897347,98639751,57816,100366,0.19800001,0.015220143,0.577,0.684,0.53,0.71999997,100,29,12.804001,12.666,1.8750001,-0.45400003,0.14698552,0,0.0,4,1,26
502503613,1599740596599740,568897575,98639808,57937,100488,0.24700001,0.018285464,0.57900006,0.68700004,0.53,0.71999997,100,29,12.872001,12.781,1.5320001,-0.67200005,0.11931122,0,0.0,4,1,26
502699347,1599740596799740,568897807,98639862,58065,100615,0.178,0.01185602,0.573,0.684,0.53,0.71999997,100,29,13.14,13.025001,1.7320001,-0.49500003,0.13221234,0,0.0,4,1,26
502918382,1599740596999741,568898041,98639924,58126,100676,0.17600001,0.011698417,0.565,0.68,0.53,0.71999997,100,27,13.426001,13.234,2.266,0.22900002,0.1695966,0,0.0,4,1,26
503105078,1599740597199740,568898281,98640003,58042,100592,0.187,0.011774689,0.563,0.68,0.53,0.71999997,100,27,13.688001,13.450001,2.538,0.46600002,0.18648005,0,0.0,4,1,26
503300354,1599740597399740,568898523,98640091,57978,100528,0.19100001,0.01207279,0.56,0.679,0.53,0.71999997,100,27,13.738001,13.457001,2.765,0.30100003,0.20261927,0,0.0,4,1,26
503499186,1599740597599740,568898764,98640181,57863,100414,0.26200002,0.018799813,0.563,0.684,0.53,0.71999997,100,27,13.741001,13.466001,2.736,0.68700004,0.20047408,0,0.0,4,1,26
503679354,1599740597799740,568899006,98640274,57797,100348,0.22200002,0.013455266,0.565,0.68600005,0.53,0.71999997,100,27,13.733001,13.443001,2.805,0.1,0.20572893,0,0.0,4,1,26
503920355,1599740597999741,568899249,98640369,57834,100385,0.22100002,0.013187532,0.564,0.68600005,0.53,0.71999997,100,31,13.860001,13.540001,2.9640002,-0.42700002,0.21549335,0,0.0,4,1,26
504098622,1599740598199740,568899491,98640466,57906,100456,0.21400002,0.013646379,0.564,0.68600005,0.53,0.71999997,100,31,13.738001,13.43,2.8880002,-0.289,0.21184298,0,0.0,4,1,26
504301237,1599740598399740,568899731,98640554,57866,100417,0.21100001,0.0152732,0.565,0.68600005,0.53,0.71999997,100,31,13.519001,13.294001,2.4580002,0.49800003,0.18280682,0,0.0,4,1,26
504496398,1599740598599740,568899965,98640620,57760,100310,0.259,0.021968458,0.569,0.69100004,0.53,0.71999997,100,31,12.875001,12.777,1.588,0.286,0.12362376,0,0.0,4,1,26
504692501,1599740598799740,568900191,98640658,57676,100227,0.22800002,0.01993864,0.573,0.693,0.53,0.71999997,100,31,12.401001,12.379001,0.748,0.38300002,0.06032538,0,0.0,4,1,26
504914345,1599740598999741,568900410,98640671,57562,100112,0.21400002,0.019433018,0.57500005,0.693,0.53,0.71999997,100,31,12.051001,12.051001,0.096,0.64000005,0.007949625,0,0.0,4,1,26
505106381,1599740599199740,568900623,98640665,57400,99950,0.20400001,0.020192586,0.57600003,0.693,0.53,0.71999997,100,29,11.704,11.696,-0.43800002,0.72400004,6.2457457,0,0.0,4,1,26
505286912,1599740599399740,568900827,98640636,57309,99859,0.19600001,0.020383874,0.577,0.693,0.53,0.71999997,100,29,11.137,11.064,-1.273,0.16000001,6.1686397,0,0.0,4,1,26
505486415,1599740599599740,568901020,98640579,57318,99868,0.215,0.02202588,0.57900006,0.694,0.53,0.71999997,100,29,10.607,10.379001,-2.187,-0.33400002,6.0755324,0,0.0,4,1,26
505701540,1599740599799740,568901202,98640498,57380,99930,0.21100001,0.023743283,0.58000004,0.694,0.53,0.71999997,100,29,10.246,9.870001,-2.7480001,-0.342,6.011613,0,0.0,4,1,26
505914385,1599740599999741,568901374,98640398,57461,100011,0.21300001,0.024040164,0.582,0.69600004,0.53,0.71999997,100,28,9.894,9.333,-3.2840002,-0.483,5.9448276,0,0.0,4,1,26
506085488,1599740600199740,568901540,98640285,57573,100123,0.21700001,0.025246011,0.58400005,0.697,0.53,0.71999997,100,28,9.741,9.002001,-3.7210002,-0.549,5.8912306,0,0.0,4,1,26
506292329,1599740600399740,568901699,98640160,57682,100232,0.21200001,0.025278475,0.58500004,0.697,0.53,0.71999997,100,28,9.579,8.731,-3.9400003,-0.448,5.8593016,0,0.0,4,1,26
506484182,1599740600599740,568901853,98640026,57828,100378,0.192,0.025920233,0.58400005,0.69100004,0.53,0.71999997,100,28,9.385,8.370001,-4.2460003,-0.95400006,5.813728,0,0.0,4,1,26
506683349,1599740600799740,568902000,98639883,57956,100506,0.21800001,0.026637213,0.586,0.69100004,0.53,0.71999997,100,28,9.154,7.932,-4.5690002,-0.37,5.7605433,0,0.0,4,1,26
506904354,1599740600999741,568902139,98639728,58016,100566,0.194,0.026570367,0.58500004,0.68600005,0.53,0.71999997,100,28,9.028001,7.556,-4.9420004,-0.16700001,5.7039785,0,0.0,4,1,26
507088398,1599740601199740,568902271,98639562,58088,100638,0.21700001,0.026404038,0.586,0.68600005,0.53,0.71999997,100,28,8.798,7.0520005,-5.261,-0.45900002,5.6422515,0,0.0,4,1,26
507287348,1599740601399740,568902394,98639384,58224,100774,0.19900002,0.02636023,0.586,0.68100005,0.53,0.71999997,100,28,8.683001,6.5820003,-5.663,-0.61700004,5.5727324,0,0.0,4,1,26
507492378,1599740601599740,568902509,98639195,58360,100910,0.22800002,0.02670406,0.587,0.68100005,0.53,0.71999997,100,28,8.501,6.1450005,-5.8750005,-0.62700003,5.520251,0,0.0,4,1,26
507688349,1599740601799740,568902618,98638994,58532,101082,0.20700002,0.025886199,0.587,0.67700005,0.53,0.71999997,100,28,8.644,5.82,-6.3910003,-0.794,5.451057,0,0.0,4,1,26
507907575,1599740601999741,568902721,98638783,58690,101241,0.23400001,0.027414408,0.588,0.67800003,0.53,0.71999997,100,28,8.548,5.492,-6.551,-0.818,5.4100246,0,0.0,4,1,26
508093906,1599740602199740,568902818,98638564,58787,101337,0.22900002,0.025021214,0.588,0.674,0.53,0.71999997,100,27,8.571,5.155,-6.8480005,-0.049000002,5.357709,0,0.0,4,1,26
508287380,1599740602399740,568902907,98638333,58748,101298,0.22900002,0.025555458,0.588,0.671,0.53,0.71999997,100,27,8.553,4.585,-7.2200003,0.55300003,5.278229,0,0.0,4,1,26
508489486,1599740602599740,568902984,98638092,58638,101188,0.23700002,0.027299043,0.59000003,0.67,0.53,0.71999997,100,27,8.434,3.8790002,-7.4890003,0.53400004,5.190277,0,0.0,4,1,26
508693930,1599740602799740,568903049,98637842,58501,101051,0.24300002,0.028717123,0.592,0.67300004,0.53,0.71999997,100,27,8.387,3.269,-7.7230005,0.79700005,5.112748,0,0.0,4,1,26
508913529,1599740602999741,568903105,98637586,58315,100865,0.24700001,0.02713306,0.59400004,0.675,0.53,0.71999997,100,27,8.321,2.7840002,-7.8420005,0.901,5.053562,0,0.0,4,1,26
509089496,1599740603199740,568903153,98637327,58110,100660,0.238,0.02571027,0.596,0.67700005,0.53,0.71999997,100,27,8.308001,2.4780002,-7.9300003,1.1010001,5.015245,0,0.0,4,1,26
509267624,1599740603399740,568903196,98637063,57882,100432,0.23500001,0.025243742,0.59800005,0.67800003,0.53,0.71999997,100,27,8.395,2.2710001,-8.082001,1.19,4.98635,0,0.0,4,1,26
509490411,1599740603599740,568903238,98636797,57728,100278,0.238,0.025184052,0.59900004,0.68,0.53,0.71999997,100,27,8.387,2.2840002,-8.070001,0.51600003,4.988145,0,0.0,4,1,26
509687363,1599740603799740,568903281,98636530,57666,100216,0.23900001,0.025639758,0.601,0.68200004,0.53,0.71999997,100,27,8.508,2.41,-8.160001,0.172,4.999593,0,0.0,4,1,26
509919349,1599740603999741,568903326,98636261,57691,100241,0.23400001,0.025426479,0.60200006,0.684,0.53,0.71999997,100,27,8.537001,2.5330002,-8.152,-0.35500002,5.013647,0,0.0,4,1,26
510087348,1599740604199740,568903374,98635992,57743,100293,0.23400001,0.025685137,0.60300004,0.68700004,0.53,0.71999997,100,27,8.64,2.69,-8.211,-0.259,5.0289607,0,0.0,4,1,26
510286363,1599740604399740,568903424,98635721,57758,100308,0.22800002,0.026244689,0.605,0.69000006,0.53,0.71999997,100,27,8.718,2.8930001,-8.224,0.078,5.050644,0,0.0,4,1,26
510493114,1599740604599740,568903477,98635450,57703,100253,0.22800002,0.026140317,0.606,0.693,0.53,0.71999997,100,27,8.735001,3.006,-8.201,0.563,5.063738,0,0.0,4,1,26
510685202,1599740604799740,568903531,98635179,57588,100138,0.23200001,0.02520901,0.60800004,0.69500005,0.53,0.71999997,100,27,8.775001,2.8750002,-8.291,0.44900003,5.0462193,0,0.0,4,1,26
510904389,1599740604999741,568903581,98634903,57514,100064,0.23200001,0.026057415,0.609,0.698,0.53,0.71999997,100,27,8.839001,2.719,-8.410001,0.094000004,5.025035,0,0.0,4,1,26
511093282,1599740605199740,568903628,98634624,57443,99994,0.23300001,0.025047742,0.611,0.70000005,0.53,0.71999997,100,27,8.928,2.4950001,-8.573,0.49,4.995562,0,0.0,4,1,26
511290707,1599740605399740,568903670,98634341,57313,99863,0.23700002,0.0249137,0.61200005,0.702,0.53,0.71999997,100,27,8.904,2.115,-8.649,0.66800004,4.9521947,0,0.0,4,1,26
511491352,1599740605599740,568903708,98634056,57209,99759,0.23600002,0.024505991,0.61300004,0.703,0.53,0.71999997,100,27,8.891001,1.9940001,-8.6640005,0.284,4.938615,0,0.0,4,1,26
511693222,1599740605799740,568903744,98633769,57163,99713,0.22800002,0.020751964,0.60800004,0.70000005,0.53,0.71999997,100,27,8.985001,1.9330001,-8.774,0.16900001,4.929173,0,0.0,4,1,26
511911663,1599740605999741,568903778,98633478,57223,99773,0.23200001,0.02248525,0.60700005,0.70100003,0.53,0.71999997,100,27,9.054001,1.8360001,-8.866,-0.711,4.91658,0,0.0,4,1,26
512080700,1599740606199740,568903812,98633186,57447,99997,0.23500001,0.02368237,0.60800004,0.703,0.53,0.71999997,100,27,9.111,2.0070002,-8.887,-1.5530001,4.934439,0,0.0,4,1,26
512270906,1599740606399740,568903848,98632892,57684,100234,0.224,0.021308374,0.60700005,0.703,0.53,0.71999997,100,27,9.137,1.9760001,-8.9210005,-0.89500004,4.9303784,0,0.0,4,1,26
512488507,1599740606599740,568903885,98632604,57906,100456,0.231,0.02454788,0.609,0.70500004,0.53,0.71999997,100,27,8.939,2.138,-8.679001,-1.248,4.953894,0,0.0,4,1,26
512686346,1599740606799740,568903926,98632319,58155,100705,0.23200001,0.024929583,0.61,0.707,0.53,0.71999997,100,27,8.9210005,2.292,-8.621,-1.4000001,4.9722395,0,0.0,4,1,26
512906454,1599740606999741,568903966,98632038,58487,101037,0.23400001,0.025682867,0.611,0.708,0.53,0.71999997,100,27,8.780001,2.157,-8.511001,-1.7760001,4.960652,0,0.0,4,1,26
513088744,1599740607199740,568904000,98631758,58865,101415,0.23400001,0.02510272,0.61300004,0.71000004,0.53,0.71999997,100,28,8.642,1.5300001,-8.505,-1.9820001,4.890364,0,0.0,4,1,26
