559,30.487,32.452,32.495,32.459,32.4
560,30.7,32.466,32.492,32.433,32.374
561,30.562,32.46,32.466,32.407,32.348
562,31.384,32.456,32.44,32.38,32.321
563,30.419,32.466,32.413,32.354,32.295
564,24.047,32.456,32.162,32.166,32.131
565,26.735,27.586,32.37,32.311,32.252
566,30.239,32.033,32.336,32.277,32.218
567,30.279,32.19,32.309,32.251,32.192
568,30.098,32.112,32.283,32.225,32.167
569,31.205,32.306,32.257,32.198,32.14
570,24.039,32.347,30.862,31.645,32.171
571,24.288,30.954,31.74,32.224,32.294
572,24.471,31.734,32.24,32.316,32.369
573,22.146,32.247,32.325,32.386,32.407
574,22.575,32.332,32.393,32.423,32.407
575,22.116,32.392,32.42,32.389,32.397
576,22.22,32.409,32.428,32.409,32.365
577,21.255,32.431,32.388,32.393,32.365
578,20.667,32.459,32.411,32.339,32.295
579,22.307,32.454,32.4,32.336,32.273
580,25.076,32.108,32.045,31.983,31.921
581,23.382,32.093,32.031,31.968,31.906
582,22.667,32.383,32.299,32.271,32.226
583,23.057,32.365,32.372,32.269,32.23
584,22.568,32.35,32.309,32.266,32.228
585,21.701,32.329,32.351,32.223,32.214
586,20.955,32.354,32.364,32.268,32.265
587,21.229,32.318,32.276,32.195,32.143
588,22.771,32.061,31.984,31.918,31.85
589,20.746,32.246,32.187,32.111,32.024
590,22.466,32.226,32.136,32.031,31.926
591,21.105,32.162,32.069,31.962,31.811
592,21.982,32.102,32.033,31.858,31.689
593,21.283,32.032,31.856,31.703,31.538
594,22.232,31.932,31.737,31.584,31.286
595,23.177,31.789,31.606,31.39,30.892
596,21.802,31.661,31.386,30.985,30.544
597,29.98,31.287,31.519,31.461,31.402
598,30.483,31.257,31.492,31.434,31.376
599,29.72,31.194,31.466,31.408,31.35
600,29.677,31.119,31.44,31.382,31.325
601,29.574,31.064,31.414,31.356,31.299
602,29.667,31.075,31.388,31.33,31.273
603,30.315,31.049,31.362,31.304,31.247
604,25.148,31.393,31.301,31.243,31.185
605,26.926,27.169,31.317,31.259,31.202
606,25.077,31.418,28.613,28.587,28.592
607,27.041,27.446,31.264,31.207,31.15
608,30.112,31.214,31.23,31.173,31.117
609,30.103,31.208,31.204,31.147,31.09
610,30.096,31.205,31.178,31.121,31.064
611,26.261,31.21,30.951,30.914,30.925
612,26.541,27.493,31.132,31.075,31.019
613,14.639,31.19,29.33,29.541,29.784
614,26.576,27.658,31.079,31.023,30.967
615,29.708,30.922,31.047,30.991,30.935
616,28.962,30.821,31.021,30.965,30.909
617,23.36,31.004,29.835,30.606,31.012
618,22.539,30.031,30.808,31.031,31.153
619,22.704,30.905,31.055,31.151,31.271
620,20.502,31.113,31.215,31.31,31.357
621,19.212,31.226,31.439,31.367,31.395
622,20.291,31.403,31.311,31.403,31.344
623,21.921,31.313,31.407,31.423,31.397
624,19.184,31.417,31.375,31.399,31.346
625,18.067,31.479,31.419,31.343,31.374
626,21.004,31.459,31.407,31.284,31.247
627,19.747,31.439,31.388,31.288,31.164
628,17.175,31.433,31.456,31.316,31.257
629,15.404,31.357,31.316,31.237,31.168
630,15.734,31.408,31.246,31.229,31.215
631,16.141,31.399,31.285,31.203,31.242
632,17.375,31.385,31.347,31.3,31.242
633,17.444,31.314,31.276,31.245,31.199
634,14.6,31.309,31.268,31.2,31.184
635,16.091,31.328,31.106,31.138,30.87
636,19.675,31.177,31.098,31.093,30.959
637,18.665,31.222,31.16,31.104,31.009
638,15.001,31.195,31.089,31.032,30.913
639,20.331,31.154,31.035,30.921,30.807
640,21.562,31.094,30.965,30.824,30.685
641,19.172,31.002,30.8,30.703,30.537
642,20.405,30.859,30.753,30.607,30.394
643,20.678,30.776,30.626,30.438,30.253
644,19.538,30.656,30.473,30.289,30.02
645,20.366,30.526,30.329,30.077,29.708
646,18.111,30.361,30.108,29.737,29.378
647,28.646,29.985,30.204,30.149,30.093
648,27.388,29.91,30.178,30.123,30.067
649,29.15,29.854,30.152,30.097,30.041
650,29.115,29.86,30.126,30.071,30.016
651,29.248,29.835,30.1,30.045,29.99
652,23.41,30.132,29.946,29.883,29.844
653,26.829,27.157,30.053,29.998,29.943
654,21.792,30.15,28.251,28.274,28.302
655,26.468,27.445,30,29.945,29.89
656,28.315,29.964,29.969,29.914,29.859
657,28.307,29.959,29.942,29.888,29.833
658,28.303,29.954,29.916,29.861,29.807
659,21.383,29.948,29.768,29.702,29.652
660,25.423,27.49,29.868,29.814,29.759
661,14.392,29.925,28.78,28.886,29.092
